source1_entity_id	candidate_entity_ids
S1-862093695	S2-107084024,S2-114315780,S2-188571748,S2-227109393,S2-23429662,S2-251562738,S2-254660971,S2-283268904,S2-319464336,S2-319533498,S2-344591721,S2-355412167,S2-356420499,S2-370328143,S2-384114386,S2-391690066,S2-402878740,S2-42657227,S2-446792539,S2-464940851,S2-472431733,S2-474506836,S2-483642639,S2-502221528,S2-505906911,S2-534492273,S2-540035112,S2-543545148,S2-555178925,S2-558937618,S2-589966270,S2-630442363,S2-640558071,S2-651742883,S2-706697011,S2-71874881,S2-7281724,S2-741097609,S2-767826927,S2-771082932,S2-779889991,S2-817591733,S2-835057637,S2-840895255,S2-877617898,S2-879985689,S2-944772275,S2-960771041,S2-970203166,S2-998668638,S3-110418169,S3-120983806,S3-122459425,S3-133824400,S3-137394762,S3-144046216,S3-146537302,S3-152533986,S3-189537475,S3-218335406,S3-238418572,S3-242395421,S3-264888249,S3-293689839,S3-294737865,S3-297303782,S3-297617221,S3-30241418,S3-312876911,S3-339480290,S3-35885295,S3-384453012,S3-41813271,S3-464152001,S3-475367941,S3-479731920,S3-490305685,S3-538117808,S3-554003357,S3-555415883,S3-605976026,S3-638579698,S3-653768648,S3-657848149,S3-67559056,S3-707753783,S3-72385415,S3-736679241,S3-774000901,S3-783971549,S3-797133355,S3-797813881,S3-853384935,S3-883336211,S3-924871142,S3-951796705,S3-953162040,S3-959430636,S3-965452516,S3-975403146
S1-866369736	S2-126761070,S2-157392665,S2-17984306,S2-195282062,S2-201503672,S2-209372229,S2-247586165,S2-280569668,S2-307871979,S2-316728650,S2-348789755,S2-353920232,S2-362715401,S2-365096291,S2-367813838,S2-369527493,S2-369937931,S2-439046249,S2-497749133,S2-522981953,S2-548353339,S2-555724821,S2-569491553,S2-580478902,S2-583492953,S2-607468220,S2-60995426,S2-61695206,S2-61819749,S2-62214818,S2-664222072,S2-676211559,S2-682071600,S2-688167820,S2-699781558,S2-701119632,S2-716241994,S2-728997290,S2-756481150,S2-760527250,S2-7809937,S2-804615322,S2-80952010,S2-829607124,S2-854459566,S2-875966865,S2-876220008,S2-898512456,S2-908777030,S2-922243833,S2-93829291,S2-941175060,S2-941496346,S2-950012781,S2-97436758,S2-974438099,S3-112285724,S3-12064888,S3-142897057,S3-14953240,S3-173598665,S3-177660727,S3-189633936,S3-226426166,S3-33132896,S3-354555272,S3-389881115,S3-416832604,S3-43191970,S3-44564355,S3-455313771,S3-500645,S3-514740220,S3-516241464,S3-521605235,S3-527090333,S3-550975295,S3-58442757,S3-616225586,S3-630097790,S3-632184316,S3-64313028,S3-66082899,S3-663866449,S3-67177187,S3-739538201,S3-759954372,S3-762928204,S3-763696279,S3-767000438,S3-806999466,S3-827055466,S3-855328569,S3-868297922,S3-870384311,S3-897425221,S3-914678452,S3-928218568,S3-940412992,S3-976003929
S1-869118709	S2-108313987,S2-108945591,S2-114971268,S2-118711492,S2-120369605,S2-133308166,S2-16260387,S2-182921717,S2-189066909,S2-200626985,S2-216470228,S2-219133326,S2-224032436,S2-224980295,S2-245024186,S2-26760280,S2-271901025,S2-30830908,S2-314165942,S2-346922998,S2-360326943,S2-36165230,S2-363779880,S2-371437571,S2-379118065,S2-396009333,S2-397718123,S2-409657574,S2-412024214,S2-428097788,S2-436225620,S2-449997657,S2-458658981,S2-466142484,S2-494430593,S2-496438430,S2-500197552,S2-502406312,S2-512133127,S2-520769631,S2-521665381,S2-536231721,S2-539066227,S2-559827120,S2-560263186,S2-574487035,S2-57473027,S2-584202014,S2-59450333,S2-597540516,S2-609895919,S2-640571137,S2-659006722,S2-660319857,S2-662947850,S2-675076934,S2-687617807,S2-710648130,S2-725878569,S2-731682240,S2-76816479,S2-770435205,S2-790231810,S2-792073969,S2-798604219,S2-818687100,S2-820645328,S2-851147060,S2-85163295,S2-853399841,S2-863080712,S2-865745597,S2-877479417,S2-907018183,S2-911750057,S2-91305348,S2-91984199,S2-92393326,S2-96826049,S2-971652107,S2-981307302,S2-988123906,S2-993991209,S3-102569660,S3-160669569,S3-194257320,S3-210693013,S3-462390871,S3-479950479,S3-49799597,S3-522855835,S3-583221588,S3-592749629,S3-614308226,S3-718050643,S3-722613867,S3-727053254,S3-826826301,S3-871652260,S3-987949855
S1-872627167	S2-11984599,S2-1209589,S2-12919946,S2-155898135,S2-168958761,S2-169181644,S2-18670662,S2-212286488,S2-216419718,S2-234588436,S2-246935360,S2-323559961,S2-370175855,S2-377809075,S2-378422472,S2-378820746,S2-433826412,S2-472195755,S2-486778080,S2-494311438,S2-57473027,S2-585050972,S2-596446650,S2-608447496,S2-651949024,S2-663227434,S2-668938769,S2-679190243,S2-693256682,S2-699733797,S2-699970234,S2-753769600,S2-772323364,S2-82544670,S2-844767517,S2-846047154,S2-847408459,S2-864600696,S2-906656301,S2-910146414,S2-915815653,S2-932545270,S2-933278322,S2-945020881,S3-120005144,S3-183613474,S3-206243548,S3-218976909,S3-225051020,S3-258995139,S3-262954767,S3-283319296,S3-340365120,S3-35183835,S3-354267029,S3-362729259,S3-366203679,S3-371923635,S3-40925171,S3-410350189,S3-410514976,S3-44179996,S3-458082069,S3-464381537,S3-473903525,S3-475517952,S3-476345890,S3-500435823,S3-500930354,S3-532147591,S3-561402150,S3-563003313,S3-565430713,S3-581575145,S3-604855185,S3-617409472,S3-662999917,S3-663652167,S3-696324312,S3-696812632,S3-71418530,S3-716678885,S3-718901617,S3-757566572,S3-773725716,S3-776652518,S3-785048423,S3-788200362,S3-789266126,S3-833412616,S3-839309145,S3-850001855,S3-87591652,S3-903647572,S3-909124064,S3-920125741,S3-960427675,S3-973318316,S3-986292117,S3-997274101
S1-874041790	S2-106174634,S2-106976296,S2-117565798,S2-144916279,S2-148023344,S2-165395178,S2-167222374,S2-175751444,S2-249130467,S2-304667963,S2-328945826,S2-36879102,S2-391178953,S2-433431792,S2-434166125,S2-435976306,S2-444233011,S2-453594,S2-456052727,S2-487255322,S2-491442435,S2-504071169,S2-506270318,S2-513946517,S2-514823964,S2-534095600,S2-535511163,S2-555401643,S2-574121799,S2-599248984,S2-607345024,S2-625064314,S2-632243559,S2-636702130,S2-68547182,S2-699559560,S2-71307122,S2-719252618,S2-725878569,S2-749893962,S2-796770637,S2-802774091,S2-808715434,S2-816504980,S2-816555319,S2-826183841,S2-83226897,S2-886306151,S2-912435652,S2-970352127,S2-974126678,S2-979372621,S2-984588028,S3-140641604,S3-171256192,S3-173778612,S3-173829850,S3-178695886,S3-20242737,S3-247720987,S3-258774916,S3-279776999,S3-327012384,S3-384056927,S3-38687654,S3-418232358,S3-424585717,S3-445971990,S3-478524206,S3-496394605,S3-49668896,S3-515821472,S3-576010648,S3-581483396,S3-591945193,S3-604024177,S3-613987280,S3-627619807,S3-629429451,S3-64831248,S3-654683968,S3-656725017,S3-661586320,S3-718030188,S3-74095611,S3-743727618,S3-792493001,S3-798802306,S3-803536278,S3-810540742,S3-811012124,S3-828002542,S3-849107790,S3-859785113,S3-886815845,S3-938147612,S3-946834033,S3-962314263,S3-96234289,S3-968476116
S1-878632015	S2-114682807,S2-120452718,S2-154753033,S2-183557885,S2-212189707,S2-268132944,S2-285950292,S2-286891768,S2-287849182,S2-290606494,S2-292203464,S2-300329052,S2-311638132,S2-316590073,S2-316871270,S2-318025254,S2-318760119,S2-319744931,S2-320602361,S2-339298331,S2-340713624,S2-354995381,S2-362305188,S2-378024681,S2-381892246,S2-383148775,S2-399052000,S2-41846596,S2-426754123,S2-438736699,S2-445300809,S2-453507226,S2-4598824,S2-499627232,S2-505412477,S2-506507828,S2-507628391,S2-522363964,S2-538976068,S2-580101126,S2-580967499,S2-591314507,S2-594381269,S2-601475290,S2-620110385,S2-628121208,S2-655316441,S2-65623277,S2-663227434,S2-667390221,S2-672674442,S2-67456737,S2-6762534,S2-682538932,S2-708159493,S2-708727646,S2-710539502,S2-713633959,S2-715905554,S2-740739672,S2-741025643,S2-744018700,S2-749893962,S2-751803215,S2-754588191,S2-766311908,S2-772633753,S2-789450335,S2-795284924,S2-806902783,S2-807350147,S2-807872703,S2-808715434,S2-815268224,S2-831449937,S2-833227760,S2-834955077,S2-845573432,S2-851203163,S2-852526391,S2-864873698,S2-867362469,S2-896696403,S2-8982199,S2-899912281,S2-901974545,S2-913818679,S2-924136235,S2-937720083,S2-953815479,S2-954179493,S2-956118564,S2-974796269,S2-980024410,S2-984241859,S2-994558157,S2-996303190,S3-471541992,S3-671746462,S3-859137239
S1-883829621	S2-12995450,S2-1311848,S2-256577191,S2-381744135,S2-398858701,S2-405852552,S2-473561725,S2-551029733,S2-708630767,S2-712555235,S2-751613650,S2-79804768,S2-855170084,S2-898880623,S3-135494537,S3-217848046,S3-263887190,S3-274995573,S3-294481636,S3-312516944,S3-357435889,S3-379483194,S3-440832246,S3-476529711,S3-497129584,S3-520285425,S3-534687437,S3-550274069,S3-558849385,S3-56081360,S3-658320309,S3-740965445,S3-741465158,S3-754903323,S3-793622559,S3-819390670,S3-861968819,S3-967064271,S3-969954990,S3-972100595
S1-892577020	S2-191964218,S2-207084937,S2-218449904,S2-221622332,S2-225100350,S2-258299346,S2-280435218,S2-28480927,S2-297926954,S2-32554056,S2-353655649,S2-405681592,S2-408616163,S2-428282271,S2-437903902,S2-438182503,S2-45671081,S2-49942811,S2-578299513,S2-62214818,S2-642921016,S2-662107705,S2-676211559,S2-692264494,S2-721018371,S2-728052097,S2-744467012,S2-747793486,S2-760527250,S2-768716535,S2-794764405,S2-807830151,S2-810557555,S2-87583576,S2-878448261,S2-904727112,S2-909519831,S2-922243833,S2-935963978,S2-937509955,S2-96328877,S2-989158977,S3-184084358,S3-195112848,S3-201479203,S3-214151267,S3-226384310,S3-239262619,S3-241660299,S3-247453812,S3-251310303,S3-270670877,S3-286614192,S3-346689917,S3-352758621,S3-355681189,S3-367065089,S3-367459696,S3-38080595,S3-382216105,S3-384175839,S3-388649268,S3-42060739,S3-421280042,S3-431369048,S3-44013376,S3-442650749,S3-471648636,S3-533594676,S3-546216913,S3-550810425,S3-564846463,S3-567196315,S3-611589346,S3-619352752,S3-626342566,S3-631981937,S3-664791067,S3-666788789,S3-67729933,S3-698704990,S3-722189206,S3-739509240,S3-742169292,S3-761059017,S3-765518833,S3-78231225,S3-812006425,S3-818167939,S3-825047582,S3-837981135,S3-84965,S3-872190855,S3-883725070,S3-912025403,S3-933675880,S3-955670193,S3-962811929,S3-965809797,S3-983466333
S1-914958503	S2-101591517,S2-108927878,S2-119346048,S2-125586840,S2-136334363,S2-141766429,S2-14478748,S2-184695630,S2-190642185,S2-192653858,S2-19708180,S2-199924387,S2-201089624,S2-20312957,S2-210636419,S2-219201040,S2-228917785,S2-267478203,S2-311029819,S2-314165942,S2-336854488,S2-358756737,S2-360831214,S2-369458829,S2-424524873,S2-429232534,S2-443661008,S2-455543466,S2-48935959,S2-490667037,S2-501809454,S2-513937414,S2-518590135,S2-521500338,S2-52621928,S2-532776476,S2-589627793,S2-60604464,S2-644691786,S2-667390221,S2-689428234,S2-704773714,S2-708805617,S2-764601805,S2-797821871,S2-798972360,S2-802947478,S2-830424409,S2-846496174,S2-849117792,S2-850598644,S2-864300271,S2-884083511,S2-891050601,S2-942903224,S2-958833026,S2-970404152,S3-112436878,S3-130528087,S3-130700672,S3-142933131,S3-14360338,S3-158391836,S3-177049334,S3-178695886,S3-17915125,S3-179307825,S3-180760583,S3-206243548,S3-230572490,S3-242470318,S3-254527660,S3-255799386,S3-279149204,S3-2896685,S3-332030995,S3-384321766,S3-421438703,S3-43595868,S3-455084774,S3-458541725,S3-475226933,S3-494372643,S3-509442398,S3-563124831,S3-567233367,S3-597011393,S3-61744082,S3-647829000,S3-710072617,S3-752031433,S3-755977556,S3-78186866,S3-805023613,S3-825069507,S3-850453408,S3-851537171,S3-858147582,S3-910465695,S3-955752800
S1-915022305	S2-164498910,S2-199669656,S2-207964292,S2-220720253,S2-248793810,S2-263476479,S2-271555689,S2-297215873,S2-299108910,S2-312372957,S2-318399163,S2-318550556,S2-33237522,S2-341502969,S2-350800937,S2-358183733,S2-367619938,S2-410732890,S2-415177929,S2-418551982,S2-426056399,S2-448967653,S2-454714477,S2-464266370,S2-468756025,S2-46989188,S2-475305437,S2-480821739,S2-486281718,S2-490072749,S2-490732870,S2-50391215,S2-507192029,S2-508374208,S2-510383940,S2-518145813,S2-518413297,S2-521180185,S2-537342965,S2-55378143,S2-55434341,S2-569542739,S2-578165068,S2-591763223,S2-600197053,S2-613454283,S2-646867412,S2-650512870,S2-65378876,S2-654784858,S2-663913320,S2-666060563,S2-669658925,S2-682253670,S2-683539102,S2-693793327,S2-700693791,S2-704682305,S2-709331265,S2-71207926,S2-742149781,S2-747466359,S2-748555018,S2-78769581,S2-793614403,S2-808728262,S2-814565512,S2-823401038,S2-829980962,S2-830888138,S2-832692110,S2-835144110,S2-847882502,S2-849730555,S2-857216235,S2-874354006,S2-880486716,S2-895257258,S2-897712063,S2-905566596,S2-938114968,S2-944147628,S2-963300188,S2-97346546,S2-981698749,S2-985067449,S2-994698031,S3-218226022,S3-247638757,S3-293745452,S3-341396087,S3-371836862,S3-579264104,S3-588448060,S3-686689606,S3-715271205,S3-805246197,S3-806999466,S3-813080912,S3-931593905
S1-919867800	S3-198459316,S3-683526874
S1-920710760	S2-110025404,S2-137876921,S2-220149259,S2-252504575,S2-309303008,S2-368384203,S2-453892330,S2-485419143,S2-496203045,S2-514823964,S2-516212354,S2-526298158,S2-526412482,S2-555126224,S2-556588277,S2-574830306,S2-578095936,S2-584931141,S2-618965407,S2-652845135,S2-672674442,S2-686425569,S2-747264171,S2-759100128,S2-764166985,S2-768684246,S2-78682340,S2-791573351,S2-810987431,S2-8304739,S2-868574975,S2-877855660,S2-931339097,S2-970356675,S3-128424945,S3-140960235,S3-149496856,S3-182906686,S3-235318794,S3-256023069,S3-2701544,S3-294412910,S3-32980815,S3-352487898,S3-383226951,S3-405225997,S3-406174233,S3-471541992,S3-479951955,S3-56284193,S3-591562140,S3-620068963,S3-623446209,S3-668778955,S3-691267392,S3-726875344,S3-759966122,S3-792002600,S3-822854148,S3-828400872,S3-830347063,S3-842131954,S3-84971403,S3-850258191,S3-853720978,S3-855672261,S3-863853742,S3-883912304,S3-922300461,S3-957950100
S1-92768400	S2-106413714,S2-187500015,S2-303003106,S2-645830261,S2-710652107,S2-716495569,S2-721443742,S2-753298731,S2-879733027,S3-141702654,S3-199991711,S3-293348382,S3-337199692,S3-392104071,S3-494545753,S3-565048668,S3-650392639,S3-740241379,S3-929855082,S3-981086057
S1-942654297	S2-114171211,S2-126380926,S2-139852797,S2-149053652,S2-157551976,S2-169467607,S2-17518111,S2-189237944,S2-193232675,S2-219736692,S2-256518183,S2-316174229,S2-32370799,S2-33105288,S2-351107485,S2-372542500,S2-390461178,S2-3914789,S2-397718123,S2-411108314,S2-425455437,S2-428861032,S2-444317957,S2-444745943,S2-460222305,S2-509304091,S2-512511350,S2-513836299,S2-608841951,S2-624402487,S2-661914759,S2-662673311,S2-671283387,S2-673651545,S2-681568197,S2-705748435,S2-707981754,S2-725969272,S2-792859805,S2-796310966,S2-807204278,S2-853402300,S2-857044147,S2-870280188,S2-872966114,S2-880973204,S2-888362861,S2-898211285,S2-904009571,S2-913006655,S2-919075069,S2-953037948,S2-992199248,S3-125166682,S3-15894384,S3-199724223,S3-210565598,S3-218393151,S3-228327477,S3-242423733,S3-258020557,S3-29270703,S3-302895805,S3-330272680,S3-362030854,S3-386654363,S3-387069758,S3-414811734,S3-472329110,S3-474782819,S3-483519263,S3-516128204,S3-524217047,S3-566328140,S3-567464136,S3-588685107,S3-634808128,S3-647554132,S3-65143744,S3-662100607,S3-662386166,S3-709470866,S3-716416545,S3-744877570,S3-771387065,S3-78521456,S3-797531007,S3-799131747,S3-799578950,S3-813632089,S3-815433270,S3-839189434,S3-847790890,S3-851667676,S3-934998088,S3-949824629,S3-961089893,S3-979326755,S3-985816124,S3-991222395
S1-945793047	S2-107284193,S2-109938908,S2-131438681,S2-137876921,S2-147817802,S2-148466906,S2-161476122,S2-165416638,S2-167245478,S2-188856413,S2-192926861,S2-20571244,S2-213807488,S2-21967462,S2-231202008,S2-237999378,S2-245094898,S2-318760119,S2-335212938,S2-339750053,S2-362305188,S2-381892246,S2-3914789,S2-402165185,S2-425266798,S2-431057563,S2-433356897,S2-448604943,S2-467915387,S2-495647308,S2-534237463,S2-537829915,S2-551029733,S2-55271495,S2-554378599,S2-559501367,S2-566688803,S2-587027861,S2-594964349,S2-617346768,S2-627059958,S2-630518301,S2-649251901,S2-669828282,S2-672371124,S2-673054837,S2-681634213,S2-684321221,S2-701254328,S2-723970550,S2-727140300,S2-777367118,S2-778914169,S2-787038794,S2-797857062,S2-797964612,S2-807204278,S2-814528835,S2-855535637,S2-856448240,S2-864220986,S2-884639240,S2-892923793,S2-902116565,S2-908363331,S2-911263572,S2-915738729,S2-935533753,S2-943955488,S2-944765512,S2-948280510,S2-967901639,S2-97167161,S2-977190617,S2-984543883,S2-992897426,S3-15936877,S3-160010984,S3-260556321,S3-294412910,S3-318734160,S3-503394733,S3-556665703,S3-565866487,S3-584170524,S3-587791501,S3-632816662,S3-676836776,S3-686622408,S3-701988328,S3-750084078,S3-792824791,S3-899348640,S3-903433937,S3-904865577,S3-905358091,S3-91270427,S3-941558836,S3-954711163,S3-957950100
S1-948549202	S2-150305750,S2-168043586,S2-204617714,S2-26395860,S2-279764067,S2-361387824,S2-42106080,S2-43338697,S2-459107455,S2-499492723,S2-555440248,S2-56182220,S2-581436607,S2-581545150,S2-593730586,S2-615390785,S2-626445420,S2-632229436,S2-645732067,S2-654590133,S2-665284892,S2-665426130,S2-669061917,S2-677006217,S2-677922042,S2-689691524,S2-693785599,S2-74076768,S2-741490013,S2-76624148,S2-829041129,S2-849074551,S2-858554963,S2-863719075,S2-909519831,S2-92753902,S2-94382779,S2-948420471,S2-949265502,S2-959496667,S2-962945781,S2-96663199,S2-979119575,S2-999381076,S3-109331970,S3-160291218,S3-161905121,S3-197738083,S3-218389844,S3-251946583,S3-253560393,S3-290628343,S3-402206724,S3-421168241,S3-441424516,S3-447319371,S3-453912713,S3-488099301,S3-587537283,S3-627512873,S3-630633029,S3-64460076,S3-665989866,S3-670379119,S3-682491603,S3-72569141,S3-726189980,S3-743143986,S3-789923863,S3-796856187,S3-80323204,S3-896260847,S3-911293036,S3-928635067,S3-948982887,S3-955670193,S3-98219158
S1-95503899	S2-10587098,S2-130141140,S2-18352932,S2-231195947,S2-375265213,S2-400942794,S2-407995273,S2-425026378,S2-470659069,S2-50151525,S2-539190173,S2-557115288,S2-591174313,S2-62446720,S2-692895826,S2-736167731,S2-742684674,S2-743127438,S2-756104346,S2-779806265,S2-799457865,S2-826516454,S2-834716913,S2-848490165,S2-848946610,S2-851185635,S2-866763818,S2-962727305,S3-122683368,S3-134862502,S3-150466801,S3-174283148,S3-232343071,S3-248486478,S3-263247365,S3-272279633,S3-325032711,S3-337590885,S3-356720966,S3-383829037,S3-408212372,S3-42057109,S3-511346408,S3-546382646,S3-5909926,S3-619281146,S3-633314012,S3-651625453,S3-689746930,S3-692151827,S3-701420906,S3-712809256,S3-770867853,S3-779287634,S3-787004455,S3-821345067,S3-822735704,S3-850492211,S3-925314539,S3-994454051
S1-959189311	S2-168824257,S2-177683074,S2-179472644,S2-189641281,S2-206308788,S2-287872643,S2-297487585,S2-359710026,S2-374987669,S2-383799188,S2-402495223,S2-499048769,S2-540105563,S2-573664342,S2-590054576,S2-595942048,S2-603383783,S2-625317694,S2-634893710,S2-648311535,S2-661621253,S2-686212998,S2-690972733,S2-69512255,S2-719112862,S2-72944171,S2-731676919,S2-741378178,S2-789889917,S2-812149244,S2-820998599,S2-823109613,S2-823165701,S2-840138340,S2-841390605,S2-881275129,S2-906562750,S2-92265599,S2-988477780,S2-992500297,S2-99393133,S3-112379453,S3-149254300,S3-195427673,S3-221958438,S3-225585774,S3-230413310,S3-238649511,S3-239450626,S3-25538547,S3-263097638,S3-273315064,S3-295482205,S3-313861708,S3-399857107,S3-419289046,S3-432901616,S3-4359206,S3-447711882,S3-461708536,S3-478314486,S3-502406880,S3-504984855,S3-505533915,S3-52876422,S3-565557220,S3-568336525,S3-573999954,S3-627155076,S3-631227915,S3-6372718,S3-646444721,S3-655734191,S3-68218290,S3-690657770,S3-694532064,S3-700730353,S3-705369383,S3-705615961,S3-706113204,S3-73030038,S3-761076334,S3-764272902,S3-768329123,S3-770981734,S3-778190528,S3-782659734,S3-790309241,S3-800115953,S3-800976547,S3-813843940,S3-815217423,S3-818496530,S3-845608507,S3-870484133,S3-882677984,S3-89067213,S3-925724184,S3-92942538,S3-982984658
S1-96384915	S2-227749267,S2-261566490,S2-398460096,S2-400942794,S2-485229042,S2-508665532,S2-532859462,S2-53713441,S2-546869596,S2-655316441,S2-730629241,S3-115180794,S3-131841806,S3-14088639,S3-152724984,S3-184029836,S3-21781513,S3-259839181,S3-285988877,S3-289552732,S3-318650420,S3-33315235,S3-357435889,S3-408212372,S3-439417025,S3-466337670,S3-622602692,S3-653143087,S3-696324312,S3-709143333,S3-711739757,S3-721753816,S3-74072390,S3-742806745,S3-79830497,S3-945059269,S3-979556468
S1-973414824	S2-105380809,S2-11558889,S2-133487711,S2-177683074,S2-194275917,S2-204591452,S2-236922441,S2-254584940,S2-264507092,S2-266713379,S2-300309078,S2-323169426,S2-360956440,S2-367619938,S2-368436166,S2-388629621,S2-391934267,S2-420641004,S2-469023043,S2-4830464,S2-503074833,S2-513203899,S2-530449751,S2-531849140,S2-555846632,S2-564915463,S2-591448531,S2-592623251,S2-621149848,S2-67822741,S2-697836362,S2-703083213,S2-739955278,S2-745401640,S2-799620104,S2-801496313,S2-823683961,S2-882416765,S2-940596292,S2-941190662,S2-944488484,S2-956840745,S2-978466439,S2-984417999,S2-991285925,S2-998388870,S3-119875437,S3-146871610,S3-180947347,S3-227844225,S3-231122697,S3-243716938,S3-245200808,S3-263097638,S3-303607015,S3-327376554,S3-34112549,S3-349676306,S3-356996942,S3-382477272,S3-407122315,S3-417126294,S3-423000491,S3-425000348,S3-429383553,S3-44033864,S3-452274171,S3-47684365,S3-486246215,S3-500580725,S3-53586,S3-543180379,S3-547117225,S3-590941398,S3-593419985,S3-607109950,S3-61351750,S3-620850427,S3-625234479,S3-633550166,S3-635364084,S3-648720478,S3-656153720,S3-667007653,S3-672066862,S3-744389604,S3-750436324,S3-794877457,S3-830064376,S3-837328703,S3-859328525,S3-8641670,S3-872056479,S3-882651530,S3-919909941,S3-92503489,S3-937680294,S3-965692471,S3-974086284,S3-999093636
